"","survey_year","industry","telecommute_status","count","prop","prop_se","est","est_se","moe"
"77","2023","Real estate","Hybrid",29,0.485683787751703,0.162762661372907,17039.6491259372,7542.27297182271,0.267744577958432
"78","2023","Real estate","Outside home-Self employed",8,0.0307805868909979,0.0213510659378855,1079.90098442644,682.09438302212,0.0351225034678217
"79","2023","Retail","Fully In Person",152,0.852280462288612,0.049144446908701,149784.647877044,22890.6586647662,0.0808426151648131
"80","2023","Retail","Fully at Home-Outside Employer",11,0.0124261126694595,0.0073374924187049,2183.83618190369,1268.04325075968,0.0120701750287696
"81","2023","Retail","Fully at Home-Self employed",6,0.0472158085190033,0.0314879254021159,8297.97650676868,5683.66961656262,0.0517976372864807
"82","2023","Retail","Hybrid",40,0.0826196235434241,0.0394964093004027,14520.0456513517,7259.14683604692,0.0649715932991625
"83","2023","Retail","Outside home-Self employed",6,0.00545799297950106,0.00307848272395284,959.218934052138,526.714301126928,0.00506410408090242
"84","2023","Social assistance","Fully In Person",20,0.606798787543716,0.141425628389305,11493.3469290421,5038.85630363157,0.232645158700406
"85","2023","Social assistance","Fully at Home-Outside Employer",7,0.152309981102924,0.106537532376223,2884.89609654276,2171.06042259379,0.175254240758888
"86","2023","Social assistance","Hybrid",28,0.240891231353361,0.107100332031456,4562.70933782783,2026.64008869783,0.176180046191746
"87","2023","Sports and fitness","Fully In Person",25,0.973139841799628,0.0153795524251948,35650.3611964846,11817.5074312521,0.0252993637394454
"88","2023","Sports and fitness","Fully at Home-Self employed",1,0.00904296675433671,0.00942502721262268,331.283354387915,331.283354387928,0.0155041697647643
"89","2023","Sports and fitness","Hybrid",4,0.00642430901476286,0.00467799960697376,235.350488158603,154.581858578619,0.00769530935347183
"90","2023","Sports and fitness","Outside home-Self employed",3,0.0113928824312726,0.0090979797651876,417.371025517605,308.339640620822,0.0149661767137336
"91","2023","Technology and telecommunications","Fully In Person",100,0.171391962121725,0.0437304621509603,37418.6123371583,10841.1657112519,0.0719366102383297
"92","2023","Technology and telecommunications","Fully at Home-Outside Employer",262,0.266555697473447,0.0446480591411278,58194.9362534045,11469.9302459234,0.0734460572871553
"93","2023","Technology and telecommunications","Fully at Home-Self employed",10,0.0147358315030517,0.00878049604218939,3217.15417486594,1918.3857485583,0.0144439159894015
"94","2023","Technology and telecommunications","Hybrid",445,0.540508392801161,0.0502099161705181,118004.798853069,14656.281925967,0.0825953121005022
"95","2023","Technology and telecommunications","Outside home-Self employed",1,0.00680811610061539,0.00679564989880259,1486.36058518523,1486.3605851851,0.0111788440835303
"96","2023","Transportation and utilities","Fully In Person",81,0.600752055506572,0.0837640364847818,71356.2806347537,15748.4288167445,0.137791840017466
"97","2023","Transportation and utilities","Fully at Home-Outside Employer",5,0.0088736518796042,0.00620228739778643,1053.99688269434,720.65347884843,0.0102027627693587
"98","2023","Transportation and utilities","Hybrid",46,0.383411016564182,0.0837275189900117,45540.8913638093,12792.662948197,0.137731768738569
"99","2023","Transportation and utilities","Outside home-Self employed",4,0.006963276049642,0.00438234091299027,827.085775872269,504.398880390422,0.00720895080186899
