"","household_id","hhid","hhgroup","sample_segment","sample_source","survey_year","seattle_home","sample_county","final_cnty","cityofredmond","final_home_haddress","final_home_puma10","final_home_uvnum","final_home_rgcnum","final_home_is_rgc","final_home_jurisdiction","travelweek","traveldate","dayofweek","hhsize","hhsize_simple","vehicle_count","lifecycle","lifecycle_simple","hhincome_broad","hhincome_simple","hhincome_dichot","hhincome_detailed","hhincome_followup","hh_race_category","hh_race_poc","hh_race_apoc","google_translate","numdayscomplete","day1complete","day2complete","day3complete","day4complete","day5complete","day6complete","day7complete","numtrips","nwkdays","car_share","rent_own","res_dur","res_type","res_months","offpark","streetpark","prev_home_wa","prev_home_address","prev_home_tract","prev_home_block","prev_home_bg","prev_home_puma10","prev_home_tract10","prev_home_seattle","prev_home_rgcname","prev_home_jurisdiction","prev_home_taz2010","prev_home_notwa_notus","prev_home_notwa_city","prev_home_notwa_state","prev_home_notwa_zip","prev_rent_own","prev_res_type","res_factors_30min","res_factors_afford","res_factors_closefam","res_factors_cultural","res_factors_hhchange","res_factors_hwy","res_factors_school","res_factors_space","res_factors_transit","res_factors_walk","prev_res_factors_housing_cost","prev_res_factors_income_change","prev_res_factors_community_change","prev_res_factors_hh_size","prev_res_factors_more_space","prev_res_factors_less_space","prev_res_factors_employment","prev_res_factors_school","prev_res_factors_crime","prev_res_factors_quality","prev_res_factors_forced","prev_res_factors_no_answer","prev_res_factors_other","prev_res_factors_specify","prev_res_factors_covid_flexibility","prev_res_factors_covid_health","rmove_optin","diary_incentive_type","extra_incentive","call_center_recruit","mobile_device","contact_email","contact_phone","foreign_language","broadband","final_home_lat","final_home_lng","final_home_tract10","final_home_tract20","prev_home_lat","prev_home_lng","cityofseattle","home_city_name","prev_res_factors_displaced","numadults","numchildren","numworkers","offpark_cost","hh_weight_2021","hh_weight_2017","hh_weight_2019","hh_weight_2017_2019","hh_wt_2019","displaced","hhincome_intermediate","hh_age","hh_race_sep","hh_race"
"292",192005589,192005589,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Not RGC","Not RGC","Tacoma",7,NA,"Thursday","5 people","4+ people","3 vehicles","Household includes children age 5-17","Household has kids","$50,000-$74,999","$50,000-$74,999","Under $75,000","$50,000-$74,999","Missing: Skip Logic","African American","POC","Non-Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,12,"1","No","Own/paying mortgage","Between 2 and 3 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033030201,530330302014008,530330302014,11612,53033030201,"outside Seattle",NA,"Federal Way",1108,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Townhouse (attached house)","Very important","Very important","Neither or N/A",NA,NA,"Very important","Somewhat important","Very important","Neither or N/A","Somewhat important","Not Selected","Not Selected","Not Selected","Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.22297,-122.40493,53053940006,53053940006,47.31655,-122.35829,"No","Tacoma","Not Displaced",2,3,2,NA,NA,NA,180.370142627436,90.185071313718,485.315568727237,0,"$50,000-$74,999","Household with children",NA,NA
"293",192016249,192016249,"rSurvey","Pierce - Reg - High",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11502,"(None)","Not RGC","Not RGC","Unincorporated Pierce County",7,NA,"Tuesday","4 people","4+ people","2 vehicles","Household includes children age 5-17","Household has kids","$100,000 or more","$100,000 or more","$75,000+","$200,000-$249,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,19,"1","No","Own/paying mortgage","Less than a year","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053072505,530530725053033,530530725053,11502,53053072505,"outside Seattle",NA,"Gig Harbor",2706,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Somewhat important","Neither or N/A","Very unimportant",NA,NA,"Very unimportant","Very important","Very important","Very unimportant","Neither or N/A","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.28243,-122.68487,53053072405,53053072405,47.36131,-122.60024,"No","N/A","Not Displaced",2,2,1,NA,NA,NA,2084.09699801666,1042.04849900833,743.155196473102,0,"$150,000 or more","Household with children",NA,NA
"294",192007953,192007953,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Tacoma Mall","RGC","Tacoma",6,NA,"Wednesday","1 person","1 person","1 vehicle","Household size = 1, Householder age 35 - 64","35-64","$75,000-$99,999","$75,000-$99,999","$75,000+","$75,000-$99,999","Missing: Skip Logic","African American","POC","Non-Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,6,"1","No","Rent","Between 1 and 2 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053072311,530530723113004,530530723113,11502,53053072311,"outside Seattle",NA,"University Place",2972,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat important","Very important","Very important",NA,NA,"Somewhat important","Neither or N/A","Neither or N/A","Very important","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.21539,-122.47879,53053062900,53053062901,47.22097,-122.5268,"No","Tacoma","Not Displaced",1,0,1,NA,NA,NA,1521.0453170925,760.52265854625,1411.44003301741,0,"$75,000-$99,999","Household age 35-64",NA,NA
"295",192008353,192008353,"rMove","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11503,"(None)","Not RGC","Not RGC","Lakewood",6,NA,"Tuesday","1 person","1 person","1 vehicle","Household size = 1, Householder age 35 - 64","35-64","$75,000-$99,999","$75,000-$99,999","$75,000+","$75,000-$99,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,7,"4","No","Rent","Between 2 and 3 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053072112,530530721122006,530530721122,11503,53053072112,"outside Seattle",NA,"Unincorporated Pierce County",3038,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Single-family house (detached house)","Somewhat important","Very important","Very important",NA,NA,"Very unimportant","Very unimportant","Somewhat important","Somewhat important","Neither or N/A","Selected","Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected",NA,NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","Yes","Selected","Not Selected","No",NA,47.17746,-122.52415,53053071803,53053071803,47.15615,-122.58376,"No","Lakewood","Displaced",1,0,1,NA,NA,NA,101.759786039716,50.879893019858,101.041294630836,1,"$75,000-$99,999","Household age 35-64","White Only","White"
"296",192015726,192015726,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Tacoma Downtown","RGC","Tacoma",7,NA,"Tuesday","4 people","4+ people","1 vehicle","Household includes children under 5","Household has kids","Under $25,000","Under $25,000","Under $75,000","$10,000-$24,999","Missing: Skip Logic","African American","POC","Non-Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,56,"1","No","Own/paying mortgage","Between 2 and 3 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053061001,530530610012009,530530610012,11502,53053061001,"outside Seattle",NA,"Tacoma",2823,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Somewhat unimportant","Very important","Very important",NA,NA,"Neither or N/A","Very important","Very unimportant","Somewhat important","Very important","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.25475,-122.45406,53053061300,53053061300,47.24296,-122.54393,"No","Tacoma","Displaced",2,2,1,NA,NA,NA,134.911328502525,67.4556642512625,110.423755720453,1,"Under $25,000","Household with children",NA,NA
"297",192010340,192010340,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11505,"(None)","Not RGC","Not RGC","Sumner",6,NA,"Wednesday","2 people","2 people","2 vehicles","Household size > 1, Householder age 35 - 64","35-64","$25,000-$49,999","$25,000-$49,999","Under $75,000","$35,000-$49,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,8,"1","No","Own/paying mortgage","Between 1 and 2 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053071209,530530712092003,530530712092,11506,53053071209,"outside Seattle",NA,"Puyallup",3313,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Very important","Very important","Very important",NA,NA,"Somewhat important","Somewhat important","Very important","Neither or N/A","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.20801,-122.23252,53053073301,53053073301,47.16396,-122.25959,"No","Sumner","Not Displaced",2,0,2,NA,NA,NA,104.00494243219,52.002471216095,103.675811492777,0,"$25,000-$49,999","Household age 35-64","White Only","White"
"298",192005434,192005434,"rSurvey","Pierce - Reg - High",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11502,"(None)","Not RGC","Not RGC","Gig Harbor",7,NA,"Tuesday","2 people","2 people","2 vehicles","Household size > 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,9,"1","No","Own/paying mortgage","Between 2 and 3 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053072406,530530724061014,530530724061,11502,53053072406,"outside Seattle",NA,"Unincorporated Pierce County",2717,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Neither or N/A","Somewhat important","Somewhat unimportant",NA,NA,"Somewhat important","Neither or N/A","Somewhat important","Very unimportant","Somewhat important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.36244,-122.60115,53053072505,53053072509,47.30304,-122.62548,"No","Gig Harbor","Not Displaced",2,0,2,NA,NA,NA,116.388242488025,58.1941212440125,112.764910767375,0,"$150,000 or more","Household age 35-64","White Only","White"
"299",192002609,192002609,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11506,"(None)","Puyallup South Hill","RGC","Puyallup",7,NA,"Tuesday","2 people","2 people","2 vehicles","Household size > 1, Householder under age 35","Under 35 years, no kids","$75,000-$99,999","$75,000-$99,999","$75,000+","$75,000-$99,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,5,"1","No","Rent","Between 2 and 3 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033023201,530330232012000,530330232012,11608,53033023201,"outside Seattle",NA,"Bellevue",1568,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Single-family house (detached house)","Very important","Somewhat important","Somewhat unimportant",NA,NA,"Somewhat important","Neither or N/A","Somewhat unimportant","Very important","Somewhat unimportant","Selected","Not Selected","Selected","Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.16901,-122.29485,53053071207,53053071207,47.62135,-122.13241,"No","Puyallup","Displaced",2,0,2,NA,NA,NA,112.87363577471,56.436817887355,821.659147001651,1,"$75,000-$99,999","Household excl. age 18-34","White Only","White"
"300",191000531,191000531,"rSurvey","Kitsap - Over - Med",NA,2019,"Home not in Seattle","Kitsap","Kitsap",NA,NA,11801,"(None)","Not RGC","Not RGC","Bainbridge Island",7,NA,"Tuesday","2 people","2 people","2 vehicles","Household size > 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$100,000-$149,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,6,"1","Yes","Own/paying mortgage","Between 1 and 2 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033003200,530330032002010,530330032002,11601,53033003200,"in Seattle",NA,"Seattle",246,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Townhouse (attached house)","Somewhat important","Somewhat important","Somewhat important",NA,NA,"Neither or N/A","Somewhat important","Somewhat important","Somewhat important","Neither or N/A","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Selected","Not Selected","Not Selected","Selected","Horrible neighbors",NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Missing: Skip Logic","Missing: Skip Logic","No",NA,47.5867,-122.52144,53035091000,53035091002,47.67149,-122.39027,"No","Bainbridge Island","Displaced",2,0,2,NA,NA,NA,99.9919566460533,49.9959783230266,94.2021675963968,1,"$100,000-$149,999","Household age 35-64","White Only","White"
"301",192002209,192002209,"rMove","Pierce - Reg - High",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Not RGC","Not RGC","Tacoma",6,NA,"Tuesday","2 people","2 people","2 vehicles","Household size > 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","Asian","POC","Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,75,"4","No","Own/paying mortgage","Less than a year","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053061500,530530615004020,530530615004,11501,53053061500,"outside Seattle","Tacoma Downtown","Tacoma",2853,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat important","Somewhat important","Somewhat important",NA,NA,"Very important","Somewhat important","Very unimportant","Neither or N/A","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","No","Selected","Not Selected","No",NA,47.28434,-122.50298,53053060400,53053060400,47.25717,-122.45097,"No","Tacoma","Not Displaced",2,0,1,NA,NA,NA,119.311567776106,59.655783888053,105.554291217061,0,"$150,000 or more","Household age 35-64",NA,NA
"302",192002473,192002473,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Tacoma Downtown","RGC","Tacoma",7,NA,"Thursday","2 people","2 people","2 vehicles","Household size > 1, Householder age 35 - 64","35-64","$75,000-$99,999","$75,000-$99,999","$75,000+","$75,000-$99,999","Missing: Skip Logic","Other","POC","Non-Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,7,"1","No","Own/paying mortgage","Between 1 and 2 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053060904,530530609042005,530530609042,11501,53053060904,"outside Seattle",NA,"Tacoma",2765,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Very important","Very important","Somewhat important",NA,NA,"Very important","Somewhat important","Somewhat unimportant","Very important","Very important","Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.2407,-122.4436,53053061700,53053061700,47.28278,-122.51227,"No","Tacoma","Displaced",2,0,1,NA,NA,NA,1638.05532339834,819.02766169917,1621.11958324743,1,"$75,000-$99,999","Household age 35-64",NA,NA
"303",192013958,192013958,"rSurvey","Pierce - Reg - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11507,"(None)","Not RGC","Not RGC","Orting",6,NA,"Thursday","1 person","1 person","1 vehicle","Household size = 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$100,000-$149,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,9,"1","No","Own/paying mortgage","Less than a year","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053071407,530530714074000,530530714074,11507,53053071407,"outside Seattle",NA,"Unincorporated Pierce County",3431,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Somewhat important","Somewhat important","Somewhat important",NA,NA,"Somewhat important","Neither or N/A","Somewhat important","Neither or N/A","Very important","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Divorce",NA,NA,"Declined rMove when offered","Starbucks mailed gift card (will take longer to arrive)",NA,"No","No","Selected","Not Selected","No",NA,47.08725,-122.20003,53053070403,53053070403,47.06924,-122.3446,"No","Orting","Not Displaced",1,0,0,NA,NA,NA,400.895524425591,200.447762212796,378.003454470863,0,"$100,000-$149,999","Household age 35-64","White Only","White"
"304",191023665,191023665,"rSurvey","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11502,"(None)","University Place","RGC","University Place",3,NA,"Wednesday","2 people","2 people","2 vehicles","Household size > 1, Householder age 65+","65 years or older","$75,000-$99,999","$75,000-$99,999","$75,000+","$75,000-$99,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,2,"1","No","Own/paying mortgage","Between 3 and 5 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053061001,530530610011008,530530610011,11502,53053061001,"outside Seattle",NA,"Tacoma",2820,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Building with 4 or more apartments/condos","Very important","Very important","Very important",NA,NA,"Somewhat unimportant","Somewhat unimportant","Somewhat important","Very unimportant","Neither or N/A","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","painful for wife to climb stairs",NA,NA,"Declined rMove when offered","Amazon e-gift card (delivered by email)",NA,"No","No","Not Selected","Selected","No",NA,47.22824,-122.54361,53053072310,53053072310,47.25791,-122.53295,"No","University Place","Not Displaced",2,0,1,NA,NA,NA,119.979568992921,59.9897844964605,122.549485694824,0,"$75,000-$99,999","Household age 65+","White Only","White"
"305",192003347,192003347,"rMove","Pierce - Over - Low",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Tacoma Downtown","RGC","Tacoma",6,NA,"Tuesday","1 person","1 person","1 vehicle","Household size = 1, Householder age 35 - 64","35-64","$25,000-$49,999","$25,000-$49,999","Under $75,000","$35,000-$49,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,35,"4","No","Rent","Between 1 and 2 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,NA,NA,NA,NA,NA,"no previous home location listed",NA,"Unincorporated Walla Walla County",NA,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Single-family house (detached house)","Very important","Very important","Somewhat important",NA,NA,"Neither or N/A","Neither or N/A","Neither or N/A","Neither or N/A","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","job offer",NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","No","Selected","Not Selected","No",NA,47.26131,-122.4474,53053061500,53053061501,46.07015,-118.31445,"No","Tacoma","Not Displaced",1,0,1,NA,NA,NA,104.910166529454,52.455083264727,105.234010851573,0,"$25,000-$49,999","Household age 35-64","White Only","White"
"306",192004301,192004301,"rMove","Pierce - Reg - High",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11506,"(None)","Not RGC","Not RGC","Puyallup",7,NA,"Tuesday","2 people","2 people","3 vehicles","Household size > 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,52,"4","No","Own/paying mortgage","Between 3 and 5 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053073407,530530734073018,530530734073,11506,53053073407,"outside Seattle","Puyallup Downtown","Puyallup",3239,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Somewhat unimportant","Very unimportant","Very unimportant",NA,NA,"Very unimportant","Very unimportant","Very unimportant","Very unimportant","Very unimportant","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","Yes","Selected","Not Selected","No",NA,47.18918,-122.32259,53053073404,53053073404,47.19378,-122.29572,"No","Puyallup","Not Displaced",2,0,2,NA,NA,NA,1739.70286387928,869.85143193964,302.712185129689,0,"$150,000 or more","Household age 35-64","White Only","White"
"307",192011138,192011138,"rSurvey","Kitsap - Reg - High",NA,2019,"Home not in Seattle","Kitsap","Kitsap",NA,NA,11801,"(None)","Not RGC","Not RGC","Unincorporated Kitsap County",7,NA,"Tuesday","3 people","3 people","2 vehicles","Household size > 1, Householder age 65+","65 years or older","$25,000-$49,999","$25,000-$49,999","Under $75,000","$25,000-$34,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,12,"1","No","Rent","Between 2 and 3 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53035940100,530359401002018,530359401002,11801,53035940100,"outside Seattle",NA,"Unincorporated Kitsap County",3506,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Neither or N/A","Very important","Very important",NA,NA,"Somewhat important","Somewhat important","Somewhat important","Neither or N/A","Neither or N/A","Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.71269,-122.61171,53035940100,53035940100,47.70281,-122.58573,"No","N/A","Displaced",3,0,3,NA,NA,NA,1379.03351448884,689.51675724442,1747.59255520667,1,"$25,000-$49,999","Household age 65+","White Only","White"
"308",192009546,192009546,"rSurvey","Pierce - Reg - Med",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11503,"(None)","Not RGC","Not RGC","Fircrest",7,NA,"Wednesday","2 people","2 people","1 vehicle","Household size > 1, Householder age 65+","65 years or older","$50,000-$74,999","$50,000-$74,999","Under $75,000","$50,000-$74,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,8,"1","No","Own/paying mortgage","Between 1 and 2 years","Townhouse (attached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53053072407,530530724072010,530530724072,11502,53053072407,"outside Seattle",NA,"Unincorporated Pierce County",2741,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Building with 4 or more apartments/condos","Neither or N/A","Somewhat important","Very important",NA,NA,"Neither or N/A","Somewhat important","Neither or N/A","Somewhat unimportant","Neither or N/A","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.21812,-122.50632,53053072313,53053072313,47.27696,-122.55649,"No","Fircrest","Displaced",2,0,0,NA,NA,NA,440.967954898548,220.483977449274,375.773578000435,1,"$50,000-$74,999","Household age 65+","White Only","White"
"309",192006906,192006906,"rSurvey","Pierce - Reg - High",NA,2019,"Home not in Seattle","Pierce","Pierce",NA,NA,11501,"(None)","Not RGC","Not RGC","Tacoma",6,NA,"Thursday","2 people","2 people","2 vehicles","Household size > 1, Householder under age 35","Under 35 years, no kids","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,10,"1","No","Own/paying mortgage","Between 2 and 3 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033006300,530330063001010,530330063001,11604,53033006300,"in Seattle",NA,"Seattle",373,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat unimportant","Very important","Neither or N/A",NA,NA,"Neither or N/A","Somewhat important","Neither or N/A","Neither or N/A","Somewhat important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.27446,-122.47381,53053060500,53053060500,47.64085,-122.27891,"No","Tacoma","Not Displaced",2,0,2,NA,NA,NA,122.888847008922,61.444423504461,108.294516650746,0,"$150,000 or more","Household excl. age 18-34","White Only","White"
